0	3	404	4	2	0	408	2	23	0	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
0	8	404	4	3	0	408	3	26	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	9	404	4	5	0	408	5	25	1	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0	10	404	4	6	2	408	8	27	2	23	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
0	16	404	4	6	0	408	6	9	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	17	404	4	2	0	408	2	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	19	404	4	8	0	408	8	11	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	21	404	4	12	0	408	12	22	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	29	404	4	12	0	408	12	20	2	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
0	34	404	4	7	1	408	8	10	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	36	404	4	12	0	408	12	12	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	37	404	4	9	0	408	9	21	6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	43	404	4	9	0	408	9	7	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	56	404	4	6	0	408	6	12	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	57	404	4	16	1	408	17	22	3	17	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
0	66	404	4	14	0	408	14	10	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	70	404	4	4	0	408	4	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	71	404	4	9	0	408	9	10	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	74	404	4	19	0	408	19	8	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	75	404	4	5	0	408	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	88	404	4	12	0	408	12	11	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	89	404	4	21	1	408	22	8	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	94	404	4	28	1	408	29	9	3	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
0	95	404	4	11	0	408	11	5	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0	112	404	4	12	3	408	15	7	3	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
0	114	404	4	11	0	408	11	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	115	404	4	14	0	408	14	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	116	404	4	12	0	408	12	12	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	120	404	4	5	0	408	5	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	122	404	4	14	0	408	14	7	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	123	404	4	20	1	408	21	8	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0	125	404	4	15	0	408	15	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	145	404	4	12	0	408	12	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	150	404	4	3	0	408	3	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	151	404	4	13	0	408	13	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	153	404	4	28	0	408	28	9	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	155	404	4	16	0	408	16	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	157	404	4	13	0	408	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	159	404	4	3	0	408	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	160	404	4	10	0	408	10	6	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	174	404	4	9	0	408	9	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	177	404	4	10	0	408	10	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	178	404	4	10	1	408	11	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	193	404	4	6	0	408	6	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	213	404	4	6	2	408	8	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	221	404	4	12	3	408	15	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	222	404	4	8	0	408	8	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	230	404	4	5	0	408	5	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	248	404	4	19	0	408	19	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	249	404	4	10	0	408	10	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	254	404	4	14	1	408	15	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	255	404	4	11	1	408	12	7	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0	258	404	4	10	0	408	10	7	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	259	404	4	13	0	408	13	10	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	263	404	4	9	0	408	9	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	275	404	4	2	0	408	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	290	404	4	9	0	408	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	291	404	4	12	0	408	12	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	295	404	4	15	1	408	16	5	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0	299	404	4	4	0	408	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	303	404	4	11	1	408	12	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	304	404	4	6	0	408	6	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	308	404	4	8	0	408	8	7	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	329	404	4	11	0	408	11	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	332	404	4	9	0	408	9	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	345	404	4	11	0	408	11	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	346	404	4	9	1	408	10	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	350	404	4	9	0	408	9	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	372	404	4	7	0	408	7	6	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	376	404	4	2	0	408	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	378	404	4	11	0	408	11	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	394	404	4	9	1	408	10	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	415	404	4	8	1	408	9	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	429	404	4	2	2	408	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	431	404	4	4	0	408	4	6	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	438	404	4	4	0	408	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	454	404	4	4	0	408	4	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	458	404	4	5	0	408	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	461	404	4	10	0	408	10	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	471	404	4	4	0	408	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	482	404	4	5	0	408	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	490	404	4	30	6	408	36	9	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
0	492	404	4	5	1	408	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	502	404	4	7	0	408	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	516	404	4	6	1	408	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	518	404	4	8	1	408	9	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	522	404	4	6	0	408	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	528	404	4	4	0	408	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	542	404	4	4	0	408	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	544	404	4	11	0	408	11	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	553	404	4	2	0	408	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	562	404	4	6	0	408	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	585	404	4	3	0	408	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	586	404	4	6	0	408	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	593	404	4	3	0	408	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	595	404	4	8	1	408	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	616	404	4	6	1	408	7	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	622	404	4	9	1	408	10	5	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0	624	404	4	4	0	408	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	635	404	4	3	0	408	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	648	404	4	7	0	408	7	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	682	404	4	5	0	408	5	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	696	404	4	8	0	408	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	700	404	4	9	1	408	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	709	404	4	6	0	408	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	711	404	4	2	0	408	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	724	404	4	6	0	408	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	733	404	4	3	0	408	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	743	404	4	6	0	408	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	746	404	4	5	0	408	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	752	404	4	2	0	408	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	782	404	4	2	0	408	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	803	404	4	4	0	408	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	809	404	4	5	0	408	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	816	404	4	4	0	408	4	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	820	404	4	3	0	408	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	872	404	4	7	0	408	7	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	886	404	4	4	0	408	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	889	404	4	4	0	408	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	894	404	4	5	0	408	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	949	404	4	5	0	408	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	953	404	4	5	0	408	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	956	404	4	4	0	408	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	962	404	4	5	0	408	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1022	404	4	2	0	408	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1023	404	4	4	0	408	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1026	404	4	1	0	408	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1027	404	4	6	0	408	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1041	404	4	7	0	408	7	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1049	404	4	4	0	408	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1058	404	4	4	0	408	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1059	404	4	4	0	408	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1063	404	4	6	0	408	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1064	404	4	2	0	408	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	1070	404	4	3	0	408	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
